date,AAPL,ABBV,AMZN,BAC,BRK-B,CVX,GOOG,GOOGL,HD,JNJ,JPM,KO,LLY,MA,META,MRK,MSFT,NVDA,PEP,PFE,PG,TSLA,UNH,V,XOM
2021-06-30,135.99,105.94,172.01,40.13,277.92,99.38,125.32,122.09,310.08,159.56,149.02,52.13,225.59,362.08,347.71,74.47,268.14,199.83,143.25,37.58,130.03,226.57,393.92,231.86,59.45
2021-07-01,136.3,107.46,171.65,40.43,280.17,100.77,126.37,122.44,312.66,160.74,150.49,51.98,227.18,367.65,354.39,74.68,268.83,201.92,143.28,37.96,130.33,225.97,398.3,233.18,59.62
2021-07-02,138.97,108.32,175.55,40.05,279.12,100.64,128.72,125.26,313.79,163.67,150.35,52.19,229.96,371.94,354.7,75.26,274.82,204.67,143.97,38.13,130.97,226.3,402.7,236.63,59.54
2021-07-06,141.02,108.84,183.79,39.0,277.32,98.66,129.77,126.19,310.44,162.69,147.83,51.91,231.39,373.02,352.78,74.79,274.83,206.78,144.18,37.7,131.04,219.86,403.58,237.59,57.84
2021-07-07,143.55,109.8,184.83,38.69,279.24,97.66,130.08,126.47,314.54,164.08,148.0,52.33,231.79,370.84,350.49,75.22,277.07,203.52,144.82,37.76,132.03,214.88,404.96,237.99,56.93
2021-07-08,142.23,109.43,186.57,37.74,274.1,97.35,129.18,125.04,309.74,163.76,145.45,52.15,233.06,367.57,345.65,74.8,274.59,198.83,144.89,37.67,132.01,217.6,403.28,234.63,56.68
2021-07-09,144.09,109.64,185.97,38.97,280.49,98.74,129.57,125.52,313.19,164.41,150.1,52.46,230.97,370.3,350.42,74.68,275.1,200.31,144.52,38.01,132.06,218.98,405.4,236.47,57.71
2021-07-12,143.48,110.63,185.93,39.54,280.11,98.94,130.56,126.98,312.85,164.15,152.25,52.48,231.97,372.9,353.16,74.26,274.49,204.92,144.55,38.16,132.16,228.57,409.27,235.87,57.65
2021-07-13,144.61,110.89,183.87,38.79,279.21,98.61,130.99,127.34,308.29,163.95,149.98,53.0,231.27,380.99,352.09,74.31,278.11,202.3,147.88,38.05,132.0,222.85,411.73,240.32,57.38
2021-07-14,148.1,111.61,184.08,37.82,278.31,96.75,132.08,128.24,310.4,165.06,149.47,54.2,232.31,388.03,347.63,74.32,279.63,198.22,149.41,38.34,132.97,217.79,407.99,243.93,56.1
2021-07-15,147.43,111.43,181.56,37.79,279.72,96.11,131.27,127.0,313.79,163.07,149.8,54.37,227.51,387.47,344.46,74.59,278.16,189.48,150.1,38.47,134.11,216.87,413.21,246.46,55.56
2021-07-16,145.36,111.74,178.68,36.91,277.9,93.57,131.85,126.97,312.66,162.81,146.38,54.33,228.48,384.38,341.16,74.71,277.89,181.43,150.65,38.72,135.41,214.74,412.87,246.04,54.02
2021-07-19,141.44,109.76,177.48,35.94,272.66,91.05,129.25,124.58,310.06,161.63,141.62,53.69,230.13,362.86,336.95,73.78,274.18,187.61,150.63,38.53,135.34,215.41,402.4,238.39,52.17
2021-07-20,145.12,110.36,178.66,36.68,276.89,91.59,131.1,126.21,316.36,163.15,144.26,53.78,231.0,371.74,341.66,72.93,276.47,185.94,150.65,39.39,134.62,220.17,406.25,240.66,52.74
2021-07-21,144.37,111.25,179.26,37.43,279.88,94.71,132.6,127.55,317.34,164.16,147.3,54.48,233.23,377.37,346.23,73.15,278.53,193.91,150.09,39.37,134.15,218.43,407.89,241.62,54.44
2021-07-22,145.76,111.78,181.9,36.95,277.7,93.76,133.33,128.42,317.64,164.63,145.44,54.4,234.41,379.45,351.19,73.28,283.22,195.75,150.04,39.8,133.63,216.42,409.0,242.09,53.82
2021-07-23,147.51,112.4,182.83,36.69,278.49,93.8,137.82,133.01,323.65,166.39,145.16,54.92,239.97,390.48,369.79,74.25,286.72,195.39,151.96,40.0,135.56,214.46,410.9,246.93,53.76
2021-07-26,147.94,112.01,184.99,37.11,278.8,95.78,139.64,134.04,322.03,166.46,146.13,54.97,239.05,390.02,372.46,73.96,286.1,192.75,151.86,40.12,136.04,219.21,406.81,248.15,55.12
2021-07-27,145.73,112.18,181.32,36.96,280.78,95.46,136.8,131.9,318.22,167.23,145.94,55.16,239.41,387.51,367.81,74.54,283.62,191.89,152.7,40.4,136.59,214.93,408.34,248.82,54.5
2021-07-28,143.96,112.74,181.52,37.11,278.1,96.0,136.38,136.09,316.53,166.77,146.18,54.66,242.29,380.73,373.28,75.0,283.3,194.84,151.3,41.7,134.56,215.66,402.51,244.87,54.87
2021-07-29,144.61,113.04,180.0,37.65,279.76,97.32,136.54,135.78,318.38,166.77,147.43,54.96,241.13,386.06,358.32,73.66,283.58,196.43,151.61,41.44,135.26,225.78,405.37,245.84,55.54
2021-07-30,144.83,110.6,166.38,37.33,278.29,96.6,135.22,134.73,319.12,166.78,146.25,54.94,239.33,383.21,356.3,73.61,282.0,194.8,151.74,41.45,137.93,229.07,405.51,244.32,54.26
2021-08-02,144.49,109.79,166.57,36.95,278.14,96.43,135.99,134.85,318.18,166.85,145.67,54.8,242.38,372.6,351.95,72.94,281.91,197.31,151.13,42.57,137.59,236.56,408.81,237.77,54.27
2021-08-03,146.32,110.55,168.31,37.52,281.8,97.35,136.28,135.63,322.77,168.91,147.32,54.83,251.61,365.0,351.24,73.16,284.19,197.96,151.47,44.23,139.6,236.58,415.03,235.1,54.85
2021-08-04,145.91,109.44,167.74,37.25,278.78,95.16,136.03,135.13,321.18,167.91,145.73,54.04,257.98,365.4,358.92,72.27,283.59,202.54,148.94,43.76,138.12,236.97,414.68,234.68,53.57
2021-08-05,146.02,109.48,168.8,37.98,280.21,96.05,136.94,136.25,323.91,168.23,147.57,54.43,259.67,369.31,362.97,72.38,286.57,206.17,149.19,43.63,138.19,238.21,404.5,238.19,53.91
2021-08-06,145.33,108.84,167.25,39.08,285.63,96.73,137.04,135.74,320.73,167.67,151.77,54.56,258.93,371.88,363.51,72.24,286.51,203.46,149.21,43.64,137.13,233.03,408.36,239.37,54.53
2021-08-09,145.28,108.47,167.09,39.58,287.23,95.12,138.0,136.91,319.68,168.25,151.6,54.57,262.59,368.06,361.61,72.12,285.39,202.75,149.23,44.52,137.88,237.92,404.18,237.99,53.91
2021-08-10,144.79,109.19,166.03,40.32,288.94,96.85,138.1,136.81,322.32,168.31,153.46,54.72,264.84,365.24,361.13,72.0,283.52,199.17,149.3,46.66,137.97,236.66,405.08,236.07,54.83
2021-08-11,145.05,108.14,164.61,40.83,291.28,97.58,137.69,136.28,327.69,168.33,155.29,54.65,259.58,361.66,359.96,72.02,284.02,196.8,149.89,44.84,138.31,235.94,401.1,233.09,54.99
2021-08-12,148.06,109.97,165.18,41.02,290.24,97.38,138.39,137.19,324.79,169.69,155.9,54.76,259.8,359.42,362.65,72.81,286.85,198.86,149.92,45.74,138.63,240.75,399.35,230.16,54.87
2021-08-13,148.27,110.77,164.7,40.52,287.89,96.74,138.41,137.73,322.17,170.71,154.16,55.13,260.53,360.18,363.18,73.46,289.86,201.68,151.33,46.95,139.3,239.06,403.0,231.01,54.31
2021-08-16,150.28,112.6,164.95,40.19,289.45,95.75,138.92,138.31,325.79,172.25,153.14,55.37,266.18,360.99,366.56,74.62,291.59,199.31,152.8,47.36,140.27,228.72,410.42,233.7,53.52
2021-08-17,149.35,113.79,162.1,39.99,289.1,95.57,137.3,136.66,311.89,173.83,151.29,55.18,268.91,360.66,358.45,75.48,290.09,194.39,152.66,48.82,140.5,221.9,414.92,232.88,53.16
2021-08-18,145.54,111.54,160.06,39.7,286.36,92.99,136.57,135.45,312.67,171.62,149.92,54.43,264.78,358.39,355.45,74.49,288.32,190.21,151.09,47.75,138.97,229.66,410.53,230.0,52.04
2021-08-19,145.88,112.15,159.39,39.12,285.13,90.67,136.91,135.68,313.98,172.95,148.66,54.78,266.63,354.78,355.12,75.13,294.31,197.79,153.64,47.26,140.61,224.49,420.93,229.94,50.45
2021-08-20,147.36,112.99,160.0,39.29,285.27,90.68,138.44,137.43,320.14,173.8,149.09,54.56,267.14,352.48,359.37,75.34,301.83,207.96,153.09,47.18,140.7,226.75,422.72,229.73,50.46
2021-08-23,148.88,113.51,163.29,39.82,285.62,93.01,141.1,140.04,318.69,173.05,151.0,54.37,264.09,358.45,363.35,75.05,302.12,219.37,152.61,48.35,139.99,235.43,418.44,232.49,52.53
2021-08-24,148.79,113.81,165.29,40.37,286.02,94.08,142.4,141.26,315.92,170.88,151.93,53.96,259.11,359.22,365.51,74.42,300.11,217.72,150.72,46.85,138.85,236.16,416.52,232.59,52.96
2021-08-25,147.53,114.5,164.96,41.02,287.3,94.73,142.95,142.08,314.93,169.75,155.06,54.02,260.19,356.56,368.39,73.8,299.5,221.91,150.05,46.01,138.36,237.07,412.91,230.95,53.06
2021-08-26,146.72,114.5,165.8,40.92,285.27,93.49,142.12,141.44,312.6,168.85,155.86,53.5,257.68,350.36,364.38,73.32,296.61,220.46,149.5,45.88,138.11,233.72,410.07,228.9,52.34
2021-08-27,147.77,113.72,167.48,41.35,286.6,94.85,144.55,144.0,314.45,168.49,157.11,53.61,256.13,353.21,372.63,73.06,297.23,226.14,149.8,45.12,138.01,237.31,411.95,231.05,53.36
2021-08-30,152.27,114.66,171.08,40.55,285.66,94.61,145.47,144.59,318.06,169.2,154.6,54.12,258.66,350.55,380.66,73.25,301.07,226.66,150.82,45.28,138.61,243.64,411.49,229.6,52.77
2021-08-31,150.98,114.86,173.54,40.63,285.77,93.05,145.46,144.7,317.17,168.68,154.13,54.25,254.69,343.78,379.38,73.05,299.37,223.67,151.2,44.61,138.08,245.24,409.5,227.49,52.16
2021-09-01,151.66,106.77,173.95,40.09,285.26,92.03,145.84,145.22,316.3,169.28,153.91,54.61,253.81,347.1,382.05,72.94,299.32,224.23,152.67,44.58,139.49,244.7,410.56,228.5,51.44
2021-09-02,152.79,106.53,173.16,40.13,285.05,93.96,144.22,143.29,320.31,170.44,154.62,54.69,255.95,338.86,375.28,73.84,298.65,223.78,152.78,45.36,139.6,244.13,416.81,222.6,52.7
2021-09-03,153.44,106.15,173.9,40.16,281.89,93.74,144.77,143.74,322.85,170.54,153.68,54.65,255.91,337.82,376.26,73.98,298.64,228.25,152.92,45.36,139.69,244.52,415.98,223.53,52.5
2021-09-07,155.82,103.68,175.46,40.42,278.9,93.33,145.52,144.28,321.49,167.89,153.41,53.63,251.25,342.27,382.18,72.75,297.69,226.44,150.43,45.27,139.17,250.97,414.38,224.68,52.19
2021-09-08,154.25,104.95,176.27,39.89,279.34,92.69,144.88,143.69,324.06,167.48,152.73,54.35,251.29,348.55,377.57,72.16,297.72,223.21,152.56,45.04,140.23,251.29,408.63,227.48,51.71
2021-09-09,153.21,102.01,174.21,40.04,278.61,92.31,144.91,143.54,324.24,163.75,153.39,53.81,236.66,348.92,378.0,70.68,294.78,221.59,151.59,44.57,139.64,251.62,407.8,225.89,51.75
2021-09-10,148.14,101.45,173.46,39.39,277.6,92.38,141.92,140.88,324.42,162.68,151.63,53.57,236.16,344.93,378.69,70.33,293.25,224.6,151.33,44.15,139.77,245.42,398.73,223.33,51.64
2021-09-13,148.72,102.21,172.86,40.05,279.92,94.21,143.46,142.33,327.84,161.54,154.04,54.02,234.64,345.36,376.51,70.07,294.52,221.34,151.62,43.17,141.28,247.67,409.21,223.05,52.97
2021-09-14,147.29,101.26,172.5,38.97,277.2,92.5,143.41,142.54,325.56,160.57,151.35,54.05,229.84,343.35,376.53,69.67,297.3,222.24,151.03,43.29,141.03,248.16,407.25,221.46,52.22
2021-09-15,148.2,102.49,173.79,39.27,278.18,94.47,145.21,144.43,325.81,161.17,152.4,54.24,230.47,342.31,373.92,70.34,302.29,223.23,151.88,43.35,140.73,251.94,412.17,222.23,53.98
2021-09-16,147.96,102.78,174.41,39.57,277.51,93.58,144.37,143.61,328.76,160.97,152.33,53.72,227.82,343.86,373.06,69.53,302.68,222.24,151.43,43.06,139.75,252.33,411.5,222.75,53.4
2021-09-17,145.25,102.45,173.13,39.62,276.76,93.04,141.46,140.8,328.06,160.52,151.94,52.84,226.89,340.61,364.72,69.25,297.38,218.82,150.04,42.5,139.98,253.16,414.77,220.19,52.77
2021-09-20,142.14,101.18,167.79,38.26,274.2,91.14,139.02,138.72,323.7,159.6,147.39,52.47,228.41,337.29,355.7,69.49,291.86,210.96,149.53,42.8,138.57,243.39,407.41,218.5,51.37
2021-09-21,142.63,101.9,167.18,38.28,273.18,91.21,139.65,139.03,326.64,160.3,147.41,52.46,226.96,334.99,357.48,69.53,292.35,212.29,149.46,42.53,138.78,246.46,407.05,218.62,51.32
2021-09-22,145.04,101.19,169.0,39.27,274.07,93.89,140.94,140.28,328.31,159.72,150.23,52.54,225.12,340.98,343.21,69.6,296.1,219.23,149.92,42.56,139.26,250.65,403.46,221.18,52.82
2021-09-23,146.01,102.1,170.8,40.78,278.12,96.22,141.83,141.22,328.29,160.62,155.31,52.45,228.95,351.56,345.96,70.57,297.07,224.64,150.04,42.79,139.83,251.21,402.8,226.7,54.61
2021-09-24,146.1,101.82,171.28,41.22,277.87,96.74,142.63,142.21,329.84,160.14,157.1,52.31,228.45,355.62,352.96,71.12,296.86,220.63,150.1,42.55,139.21,258.13,401.86,229.96,55.1
2021-09-27,144.56,102.44,170.29,42.32,279.72,99.01,141.5,141.07,333.67,158.98,160.9,52.04,223.25,354.24,353.58,70.87,291.73,216.43,148.66,42.19,137.38,263.79,400.07,227.98,56.73
2021-09-28,141.12,102.08,165.8,42.22,276.79,99.39,136.18,135.83,326.23,158.63,160.03,51.09,218.51,348.69,340.65,70.84,281.17,206.82,147.04,41.68,136.34,259.19,393.51,223.97,57.33
2021-09-29,142.03,103.5,165.06,42.13,277.29,99.36,134.52,134.35,329.29,159.81,159.91,51.4,227.15,350.69,339.61,72.55,281.64,205.01,148.25,42.15,137.73,260.44,395.28,225.08,57.29
2021-09-30,140.71,102.58,164.25,41.53,272.94,97.55,133.27,133.68,320.81,157.35,157.73,50.93,227.83,345.22,339.39,72.56,279.58,206.99,146.42,41.65,135.57,258.49,385.73,221.18,56.27
2021-10-01,141.86,103.74,164.16,42.14,275.71,100.32,136.46,136.54,322.38,156.35,161.05,51.46,226.39,357.63,343.01,78.64,286.7,207.25,146.94,41.57,135.36,258.41,387.4,228.84,58.29
2021-10-04,138.36,103.4,159.49,42.4,273.64,100.7,133.76,133.66,319.07,155.13,160.87,51.43,221.72,341.76,326.23,80.28,280.76,197.16,146.21,41.08,134.59,260.51,382.05,223.15,59.05
2021-10-05,140.32,104.14,161.05,43.26,278.05,101.79,136.18,136.02,322.01,155.48,163.5,51.52,227.71,340.78,332.96,78.83,286.36,204.35,147.08,40.98,135.12,260.2,388.39,222.7,58.95
2021-10-06,141.21,103.96,163.1,43.28,280.22,100.9,137.35,137.57,322.87,155.8,163.85,52.13,224.68,346.22,333.64,77.93,290.68,206.83,150.84,40.69,136.92,260.92,389.2,224.92,57.87
2021-10-07,142.49,105.43,165.12,43.16,282.95,101.62,139.19,139.23,329.83,157.19,164.89,52.3,229.93,351.85,329.22,79.16,292.4,210.58,152.24,41.39,138.02,264.54,399.51,228.93,58.04
2021-10-08,142.1,105.73,164.43,43.38,284.14,103.9,140.06,139.79,326.76,156.8,165.01,52.53,230.68,352.89,330.05,77.9,292.4,208.14,151.89,41.11,137.44,261.83,403.22,228.65,59.49
2021-10-11,142.01,104.93,162.32,42.83,280.93,103.01,138.85,138.91,329.33,156.13,161.54,52.64,230.41,345.13,325.45,77.22,291.79,206.78,152.09,40.73,138.02,263.98,399.8,223.53,58.9
2021-10-12,140.72,103.25,162.37,42.59,278.62,103.03,136.71,136.45,330.14,153.64,160.3,52.64,229.54,343.33,323.77,76.89,290.45,206.54,152.76,40.53,137.81,268.57,398.07,222.47,58.59
2021-10-13,140.12,103.21,164.21,42.2,277.9,103.65,137.9,137.58,330.61,155.11,156.07,52.65,233.15,340.36,324.54,76.27,293.85,209.22,153.79,40.11,138.13,270.36,398.38,220.89,58.43
2021-10-14,142.96,104.83,164.99,44.09,281.64,104.63,141.41,141.15,336.25,156.0,158.47,53.01,233.39,342.57,328.53,75.68,300.24,217.29,155.03,40.35,139.69,272.77,414.97,223.6,59.32
2021-10-15,144.03,105.23,170.45,45.36,284.21,105.4,141.68,141.37,342.46,157.16,161.51,52.88,234.57,353.93,324.76,75.68,301.68,218.44,154.59,40.18,140.05,281.01,422.58,229.36,59.88
2021-10-18,145.73,103.4,172.34,45.27,282.59,105.35,142.96,142.78,346.96,156.01,161.45,52.36,235.65,356.35,335.34,74.54,304.74,222.04,153.89,40.01,138.04,290.04,419.18,229.03,59.85
2021-10-19,147.93,103.42,172.21,45.47,284.83,107.41,143.82,143.24,349.87,159.66,163.41,52.56,238.93,359.99,339.99,76.8,305.67,222.72,155.85,40.76,136.41,288.09,418.94,231.88,60.75
2021-10-20,148.43,104.34,170.75,46.07,287.49,108.81,142.41,141.77,350.1,159.57,165.61,53.03,240.32,354.69,340.78,78.32,304.86,220.85,157.03,41.45,136.94,288.6,429.51,229.79,61.09
2021-10-21,148.65,104.68,171.75,45.81,286.82,107.45,142.78,141.89,356.35,159.2,164.31,52.75,237.81,354.14,341.88,78.42,308.18,226.74,154.95,41.5,135.95,298.0,436.61,228.62,59.98
2021-10-22,147.86,105.05,166.78,46.54,289.24,108.47,138.63,137.57,357.69,159.51,166.52,52.85,240.35,356.58,324.61,78.4,306.59,227.08,155.72,41.79,137.42,303.23,443.4,229.6,60.39
2021-10-25,147.81,104.43,166.02,46.48,290.26,109.48,138.77,137.45,362.84,159.86,165.71,52.64,241.64,358.76,328.69,78.89,305.57,231.47,154.99,41.78,137.44,341.62,443.73,232.23,61.57
2021-10-26,148.49,105.38,168.8,46.92,290.85,109.72,139.67,139.31,360.83,161.49,166.16,52.87,244.98,355.24,315.81,79.46,307.53,246.97,156.89,42.18,139.39,339.48,448.81,230.19,62.99
2021-10-27,148.02,104.34,169.62,46.02,287.78,107.76,146.43,146.22,363.88,159.53,162.69,53.89,246.68,333.76,312.22,78.78,320.49,244.31,156.34,41.61,138.39,345.95,447.67,214.26,61.36
2021-10-28,151.72,105.56,172.33,46.74,289.72,108.77,146.13,145.85,363.14,158.67,165.15,54.39,249.82,331.09,316.92,83.62,321.66,249.21,157.33,41.81,139.22,359.01,449.6,208.36,61.53
2021-10-29,148.97,110.37,168.62,46.74,287.01,110.09,148.27,148.05,363.31,158.7,164.69,54.71,251.21,333.57,323.57,85.07,328.87,255.47,157.31,42.36,139.53,371.33,454.57,210.28,61.68
2021-11-01,148.13,110.5,165.91,46.81,286.24,110.13,143.77,143.5,358.17,158.83,164.6,54.52,245.84,332.1,329.98,84.86,326.63,258.06,156.98,42.26,139.18,402.86,448.29,210.96,62.79
2021-11-02,149.18,112.16,165.64,46.84,287.93,109.46,145.86,145.43,358.96,161.34,165.25,54.45,253.27,326.57,328.08,86.0,330.36,263.8,158.42,44.01,140.57,390.67,446.24,207.67,62.02
2021-11-03,150.65,113.16,169.2,47.32,288.72,108.67,146.79,146.6,360.6,160.82,165.31,54.64,262.55,327.51,331.62,85.67,331.23,265.77,159.94,43.4,141.54,404.62,451.47,206.64,61.16
2021-11-04,150.12,112.67,173.85,46.3,287.69,109.15,148.68,148.27,363.74,160.37,163.14,54.94,267.22,333.48,335.85,87.47,333.65,297.77,159.95,42.83,141.8,409.97,450.9,207.31,61.62
2021-11-05,150.66,112.79,175.95,45.95,287.88,110.33,149.24,148.85,360.04,159.23,162.91,55.17,261.31,346.76,341.13,78.84,333.27,297.28,161.59,47.48,142.5,407.36,449.97,215.15,62.21
2021-11-08,149.82,111.71,174.45,46.31,288.8,110.73,149.35,149.03,360.23,158.69,163.89,54.68,256.9,347.63,338.62,79.88,334.19,307.79,158.12,47.21,141.44,387.65,456.69,218.94,62.88
2021-11-09,150.19,111.27,178.81,45.86,286.35,111.54,149.25,148.92,362.24,158.33,162.65,54.83,258.37,342.64,335.37,79.92,333.16,306.32,159.17,46.2,141.87,341.17,458.4,211.89,63.49
2021-11-10,147.31,112.37,174.1,46.2,285.32,109.76,146.63,145.89,360.22,160.05,162.49,55.05,260.96,355.86,327.64,81.16,328.05,294.35,159.68,47.89,143.26,355.98,454.0,214.42,62.24
2021-11-11,147.26,112.26,173.63,46.46,284.65,109.77,146.75,145.77,359.29,158.87,162.48,55.07,258.97,352.28,327.74,81.17,329.67,303.66,158.37,49.02,142.85,354.5,451.53,209.31,62.35
2021-11-12,149.37,112.58,176.26,45.89,285.99,109.84,149.65,148.68,364.18,160.77,161.75,54.95,256.86,361.38,340.89,81.15,333.92,303.66,158.33,48.58,143.01,344.47,453.11,210.97,61.88
2021-11-15,149.38,112.46,177.28,46.03,284.67,112.33,149.39,148.45,362.66,159.32,161.46,54.96,255.66,359.26,347.56,80.85,333.28,300.01,159.45,48.5,143.83,337.8,445.02,211.18,62.41
2021-11-16,150.38,112.05,177.04,46.06,283.36,112.77,149.08,147.88,383.43,158.49,160.3,54.57,254.95,367.41,342.96,81.26,336.69,301.79,158.97,48.45,143.62,351.58,443.86,214.04,63.04
2021-11-17,152.86,112.95,177.45,45.5,281.59,112.27,149.06,148.05,385.89,159.08,159.44,54.27,258.38,357.08,340.77,79.8,336.92,292.38,159.03,49.69,143.54,363.0,443.19,203.98,62.35
2021-11-18,157.22,112.68,184.8,45.31,280.63,111.33,150.71,149.84,396.64,158.23,158.06,53.78,258.53,346.19,338.69,80.24,339.05,316.5,159.08,50.22,143.56,365.46,443.71,202.25,61.68
2021-11-19,159.89,111.88,183.83,44.41,279.99,108.85,149.95,148.93,399.42,158.7,156.0,53.51,257.9,337.74,345.3,77.97,340.88,329.59,159.46,49.62,143.26,379.02,434.36,199.8,58.82
2021-11-22,160.36,111.31,178.63,45.27,284.97,110.8,147.08,146.3,399.52,156.62,159.32,53.84,257.65,319.43,341.01,78.87,337.62,319.3,159.79,50.01,144.22,385.62,431.93,194.55,59.64
2021-11-23,160.74,114.42,179.0,46.47,288.56,113.12,146.76,145.78,399.11,157.59,163.13,54.24,259.15,327.08,337.25,79.99,335.49,317.21,160.86,49.9,145.82,369.68,441.4,197.44,61.21
2021-11-24,161.27,114.21,179.02,46.59,287.28,113.99,146.72,146.12,402.76,157.15,161.85,53.8,259.19,338.02,341.06,79.49,335.72,326.48,159.39,49.71,145.06,372.0,444.39,202.17,61.55
2021-11-26,156.16,112.14,175.23,44.76,283.09,111.38,142.81,142.18,393.57,156.13,156.98,52.15,257.58,322.28,333.12,76.48,327.54,314.78,156.86,52.75,143.9,360.64,434.27,196.6,59.39
2021-11-29,159.58,112.51,178.08,44.6,282.12,111.71,146.11,145.53,397.59,156.66,156.3,52.98,252.1,321.13,338.03,72.35,334.44,333.49,159.78,51.19,145.41,379.0,446.2,195.25,59.72
2021-11-30,164.62,110.96,175.35,43.5,276.69,109.79,142.45,141.9,391.52,152.92,153.97,51.3,245.38,313.09,324.46,72.37,328.44,326.5,155.54,52.49,141.08,381.59,438.52,192.75,58.02
2021-12-01,164.09,111.56,172.19,42.89,275.0,109.04,141.62,141.05,392.96,155.03,153.06,51.16,246.46,304.5,310.6,71.92,327.94,314.14,155.91,53.41,142.85,365.0,438.64,189.15,57.97
2021-12-02,163.09,112.49,171.87,44.13,279.09,112.0,143.78,142.97,400.17,154.06,156.28,51.91,245.22,318.33,310.39,71.39,327.35,321.04,157.41,51.81,143.69,361.53,440.3,197.24,59.42
2021-12-03,161.17,114.39,169.49,43.12,277.43,111.29,142.52,142.0,400.21,156.3,153.45,52.37,242.94,320.23,306.84,70.85,320.91,306.72,161.42,53.01,146.25,338.32,445.01,195.28,59.04
2021-12-06,164.64,116.8,171.37,43.4,281.38,113.03,143.8,143.15,407.95,159.79,155.26,53.71,243.69,331.39,317.87,70.93,324.07,300.17,163.09,50.29,148.46,336.34,455.69,201.61,59.71
2021-12-07,170.47,116.95,176.16,43.95,284.97,114.7,148.04,147.27,408.42,160.21,157.6,54.0,242.48,337.53,322.81,69.83,332.75,324.05,162.91,50.52,148.07,350.58,460.27,206.27,60.38
2021-12-08,174.36,117.3,176.16,43.41,283.72,115.22,148.72,148.19,403.58,161.17,155.79,53.8,241.7,340.35,330.56,70.73,332.8,318.04,163.19,50.21,148.74,356.32,464.36,207.88,60.55
2021-12-09,173.84,119.49,174.17,43.73,284.52,114.91,148.11,147.64,403.67,162.7,155.55,53.66,240.29,342.51,329.82,70.39,330.94,304.69,162.99,50.87,149.61,334.6,468.78,210.27,60.71
2021-12-10,178.71,120.76,172.21,43.76,288.23,115.11,148.68,148.0,407.66,162.29,154.93,55.05,241.52,347.88,329.75,70.16,340.32,301.78,165.59,51.56,151.69,339.01,473.64,212.27,61.09
2021-12-13,175.02,121.77,169.57,42.84,290.01,112.72,146.7,145.83,397.69,165.2,153.09,56.5,245.86,343.3,334.49,70.93,337.2,281.42,166.42,53.92,153.85,322.14,473.55,209.9,59.76
2021-12-14,173.61,122.52,169.09,43.38,295.03,113.05,144.97,143.91,394.7,167.0,154.26,56.54,246.7,338.57,333.74,71.9,326.21,283.18,166.01,54.25,154.42,319.5,474.86,208.87,59.67
2021-12-15,178.56,125.35,173.32,43.19,294.58,112.4,147.37,146.44,400.21,167.84,153.11,56.79,272.33,344.33,341.66,73.43,332.48,304.38,168.14,57.44,155.01,325.33,489.63,211.19,59.41
2021-12-16,171.55,126.84,168.87,44.23,300.17,113.46,144.84,144.45,392.08,169.67,155.5,57.37,276.05,350.86,334.9,74.03,322.79,283.68,168.39,59.83,157.21,308.97,488.13,213.24,59.5
2021-12-17,170.43,124.67,170.02,43.13,293.66,110.5,142.8,141.73,380.75,164.98,151.96,56.47,264.55,347.28,333.79,73.82,321.7,277.82,164.94,58.1,153.65,310.86,482.44,210.76,58.2
2021-12-20,169.05,125.95,167.08,42.42,289.61,110.55,142.4,141.61,382.14,164.51,149.23,56.28,260.65,335.06,325.45,74.52,317.83,277.0,166.03,59.61,154.04,299.98,479.09,207.64,57.36
2021-12-21,172.28,125.08,170.42,43.44,293.24,112.32,144.22,143.47,383.19,163.98,151.31,56.51,262.04,348.7,334.2,73.67,325.17,290.55,165.54,57.59,153.94,312.84,482.53,214.24,58.66
2021-12-22,174.92,127.1,171.04,43.53,294.41,112.96,146.95,146.41,388.27,164.69,151.91,56.91,263.64,355.4,330.45,74.28,331.04,293.8,166.57,58.17,155.46,336.29,489.39,216.81,59.14
2021-12-23,175.55,128.1,171.07,43.66,294.49,113.23,147.14,146.92,389.67,165.0,152.45,56.95,270.17,358.48,335.24,73.86,332.52,296.2,166.39,57.35,156.22,355.67,490.62,215.47,59.16
2021-12-27,179.59,129.37,169.67,43.88,296.67,115.55,148.06,147.91,396.56,166.39,153.32,57.37,275.42,358.21,346.18,74.68,340.23,309.24,168.04,57.83,158.05,364.65,494.7,216.48,60.01
